1043766,1338799,8619,18270,10855|4.0,5.0,5.0,5.0|1388966400,1390435200,1401580800,1402444800
1043818,313058,595679,426893,8047|5.0,5.0,5.0,5.0|1403308800,1403308800,1403308800,1403308800
1043959,324332,151861,151862,96708,74648,10076,151863,151864|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1318550400,1335139200,1335139200,1335139200,1347235200,1362441600,1383609600,1404691200
1043961,987890,10076,151863,126998|5.0,5.0,5.0,5.0|1369785600,1372291200,1388707200,1399852800
1043962,151862,96708,74648,10076,151863,160702,34666,1336526|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1299456000,1313107200,1342828800,1362873600,1383091200,1386288000,1387411200,1387411200
1043964,151862,96708,74648,10076,151863,126998|5.0,5.0,5.0,5.0,5.0,5.0|1303171200,1316044800,1345248000,1365811200,1384473600,1400544000
1043977,115625,329065,134277,169166|5.0,5.0,5.0,5.0|1371772800,1380499200,1388880000,1403913600
1044036,160797,1017793,38208,1001829,256064|5.0,5.0,5.0,5.0,5.0|1394496000,1401494400,1401580800,1401580800,1401926400
1044214,98107,160555,1379378,321141,161076,417562|5.0,5.0,5.0,5.0,5.0,5.0|1393113600,1399248000,1401753600,1403481600,1404777600,1404864000
1044290,149704,68182,149095,74535,74558|5.0,5.0,5.0,5.0,5.0|1394323200,1396483200,1396569600,1396569600,1399766400
1044300,632049,149111,136651,156912,326560|5.0,5.0,5.0,5.0,5.0|1399334400,1399334400,1399334400,1399334400,1399334400
1044324,135621,74558,532692,5110,130018,4998,157112|5.0,5.0,5.0,5.0,5.0,5.0,5.0|1399680000,1399680000,1402012800,1402099200,1402099200,1402099200,1404172800
1044363,16525,37146,35101,5066,35102,1052018|5.0,5.0,5.0,5.0,5.0,5.0|1374969600,1374969600,1374969600,1374969600,1374969600,1390262400
1044382,44474,405888,37577,37578,132561,35760,38594,35763|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1347580800,1355961600,1355961600,1355961600,1355961600,1356048000,1359763200,1368057600
1044390,137897,172949,137898,37578,132561,35760,35763,39289|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1368748800,1371340800,1371340800,1373932800,1373932800,1373932800,1373932800,1395878400
1044461,5907,148193,33401,120962,637923,6553|4.0,4.0,4.0,3.0,4.0,4.0|1377043200,1377043200,1377043200,1386460800,1390867200,1401148800
1044494,157408,493385,6553,359257,359259,157247,359260,613864|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1392163200,1394236800,1396137600,1398124800,1399075200,1399161600,1399939200,1400630400
1044496,37746,1016283,8619,98107,160555,321142,190335,321141|4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0|1364688000,1364688000,1379203200,1393200000,1399248000,1402358400,1404000000,1404000000
1044505,98107,6553,160555,148053,417562|5.0,5.0,5.0,5.0,5.0|1393113600,1404172800,1404172800,1404950400,1405641600
1044519,93242,93243,6553,121717,148053|4.0,4.0,5.0,1.0,4.0|1397088000,1397088000,1397779200,1399161600,1405900800
1044554,230497,167922,190534,6553,250403|5.0,5.0,5.0,5.0,5.0|1378684800,1378684800,1378684800,1403740800,1403740800
1044559,493384,493385,152310,359257,359258,359259,152313,150299|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1394150400,1394150400,1395360000,1397952000,1399507200,1399507200,1401667200,1403740800
1044571,6553,5183,324426,161396,405438|4.0,5.0,5.0,4.0,4.0|1397865600,1398556800,1398556800,1398556800,1398556800
1044577,154733,58049,87156,6553,24197|5.0,5.0,5.0,5.0,5.0|1387065600,1388361600,1388361600,1402617600,1405468800
1044641,120515,54126,130819,146628,268423,350899,78248,146629|4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0|1401926400,1402012800,1402272000,1402790400,1403136000,1403481600,1404777600,1404777600
1044722,1148244,1148245,632005,1148247,1148242,1148243,249865,1148246|5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0|1404864000,1404864000,1404864000,1404864000,1405123200,1405123200,1405123200,1405123200
1044723,1148244,1148245,632005,1148247,1148242,1148243,249865,1148246|5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0|1404432000,1404518400,1404518400,1404518400,1404604800,1404604800,1404604800,1404691200
1044743,148164,160227,160228,160229,157869|5.0,5.0,5.0,5.0,5.0|1392595200,1395964800,1395964800,1395964800,1395964800
1044859,1006375,152570,646865,169318,602008|5.0,5.0,5.0,5.0,5.0|1393200000,1401062400,1401408000,1402617600,1405987200
1044946,1290,6196,26413,31661|4.0,4.0,5.0,5.0|1373500800,1373673600,1373673600,1373673600
1044960,1290,38972,1088274,6196,12864|5.0,4.0,4.0,5.0,5.0|1366588800,1370390400,1388793600,1394582400,1403136000
1044975,1290,6196,8222,1291|4.0,4.0,4.0,5.0|1375660800,1376265600,1376265600,1387929600
1045002,10342,58169,9784,6196,1193175|5.0,5.0,5.0,5.0,4.0|1393459200,1396396800,1396569600,1401235200,1401235200
1045026,8130,5111,9260,5145|5.0,5.0,5.0,5.0|1357776000,1357776000,1357776000,1357776000
1045033,8130,10154,5111,5289|5.0,5.0,5.0,4.0|1357171200,1357171200,1357171200,1357171200
1045138,149012,360487,360488,395504,1094743|4.0,4.0,4.0,4.0,4.0|1381017600,1381536000,1381622400,1382832000,1384905600
1045142,149012,360487,360488,395504|4.0,5.0,3.0,4.0|1397520000,1397692800,1397779200,1397779200
1045167,149012,114338,360488,395504|5.0,5.0,5.0,5.0|1395878400,1396137600,1396396800,1396742400
1045174,149012,1167447,360487,360488,644878|5.0,5.0,5.0,5.0,5.0|1385769600,1385769600,1385856000,1386288000,1386288000
1045176,1322604,149012,360487,360488,77616|5.0,5.0,5.0,5.0,5.0|1363392000,1382745600,1382918400,1383696000,1386288000
1045218,1169459,131706,160163,166974,35048|4.0,4.0,4.0,4.0,3.0|1368316800,1384387200,1387670400,1387843200,1388102400
1045226,3668,160163,19222,166974,35048|5.0,5.0,5.0,5.0,4.0|1360368000,1363392000,1364083200,1364688000,1365552000
1045230,23034,19222,160163,35048|5.0,4.0,5.0,5.0|1367798400,1370822400,1370908800,1374105600
1045241,26940,160163,19222,35048,161190|5.0,5.0,5.0,5.0,5.0|1389312000,1390435200,1390694400,1391558400,1391731200
1045266,73437,127833,30347,73438,145062|5.0,5.0,5.0,5.0,5.0|1397433600,1400284800,1400457600,1401753600,1401753600
1045295,152986,79717,150775,150777,132291|4.0,5.0,5.0,5.0,4.0|1379116800,1379116800,1379116800,1379116800,1380412800
1045302,7114,30347,150456,163053,168023|5.0,5.0,5.0,5.0,5.0|1376006400,1387152000,1398470400,1398470400,1398470400
1045353,135954,402804,594724,349004|5.0,5.0,5.0,5.0|1366243200,1366243200,1367712000,1367712000
1045456,6264,19656,5432,19657,148458,19841|5.0,5.0,5.0,5.0,5.0,4.0|1391558400,1392768000,1392768000,1392768000,1392768000,1399852800
1045479,6264,158969,615850,615851|5.0,5.0,5.0,5.0|1388102400,1404086400,1404086400,1404086400
1045494,57868,99558,101291,9104,163053,99559,119372,1167052|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1391212800,1391385600,1392336000,1392336000,1392336000,1393200000,1402876800,1403049600
1045654,465511,224318,70175,309282,147542,619051|4.0,5.0,4.0,4.0,5.0,5.0|1349222400,1382832000,1387152000,1392854400,1398384000,1401580800
1045910,86989,1397084,33196,15021,5018,36363,17180,32508|1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0|1367280000,1367452800,1368144000,1368576000,1372032000,1375920000,1377648000,1378425600
1045917,33196,6740,5298,6741,1069196|5.0,5.0,5.0,5.0,2.0|1367107200,1371081600,1373760000,1373760000,1377561600
1046278,65562,345593,50771,166360,345594,128264,128263,345591|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1352332800,1355356800,1360108800,1361750400,1363132800,1363824000,1365120000,1383609600
1046344,619216,133602,103153,615984|5.0,5.0,5.0,5.0|1323648000,1331164800,1334448000,1394236800
1046400,468581,74580,1081,1082,5769|3.0,5.0,5.0,5.0,5.0|1368489600,1368489600,1381622400,1381622400,1381622400
1046825,224280,100904,3027,25534,1397853|5.0,5.0,5.0,5.0,1.0|1355529600,1368489600,1368489600,1368489600,1385078400
1046986,156092,35372,35482,84113|5.0,5.0,5.0,5.0|1382313600,1382313600,1382313600,1382313600
1046992,35482,33290,115711,148089,439785|5.0,5.0,5.0,5.0,5.0|1361491200,1361750400,1362096000,1362182400,1362355200
1047009,12668,11189,28950,1311499,255966|5.0,5.0,5.0,3.0,4.0|1401667200,1401667200,1401667200,1401667200,1401667200
1047015,12668,11189,4035,6798,28950|5.0,5.0,2.0,4.0,4.0|1381881600,1381881600,1395619200,1395619200,1398988800
1047035,15260,15262,15261,4234,1398157|3.0,4.0,4.0,5.0,3.0|1367280000,1367884800,1368921600,1387497600,1404086400
1047040,1398160,6449,146666,36499,9307|5.0,5.0,5.0,5.0,5.0|1394755200,1398816000,1398816000,1398816000,1400457600
1047067,7186,148458,18289,144527,36588|5.0,5.0,4.0,5.0,5.0|1395360000,1395878400,1397001600,1402099200,1403222400
1047127,150504,13790,18547,31070,154752|5.0,5.0,5.0,5.0,4.0|1339200000,1339200000,1339200000,1339200000,1339200000
1047132,81358,70364,48243,81357,14881|5.0,5.0,5.0,5.0,5.0|1372032000,1380499200,1383609600,1383609600,1383609600
1047143,16291,19656,70364,5432,146641|5.0,5.0,5.0,5.0,5.0|1391731200,1392595200,1394150400,1394150400,1404864000
1047164,11932,76388,351079,4892,76389|4.0,5.0,4.0,3.0,4.0|1284163200,1284249600,1284422400,1284508800,1285113600
1047170,1398207,4892,6097,6100,6101,6102|5.0,4.0,5.0,5.0,5.0,5.0|1236902400,1300320000,1316649600,1316649600,1316649600,1316649600
1047179,4892,17467,13109,314887|5.0,5.0,5.0,4.0|1299628800,1299628800,1299628800,1322179200
1047245,12983,35102,147548,266246,19236|5.0,5.0,5.0,3.0,5.0|1365897600,1371859200,1388188800,1388188800,1388188800
1047251,149259,26943,26944,26945|5.0,4.0,4.0,4.0|1352505600,1361404800,1362441600,1363392000
1047254,13790,120868,149259,115275,70621|5.0,5.0,5.0,5.0,5.0|1348963200,1348963200,1349136000,1379030400,1397520000
1047297,116757,127789,127960,49616|5.0,5.0,5.0,1.0|1404172800,1404172800,1404172800,1404172800
1047317,127789,9785,54956,54957,314251|5.0,5.0,5.0,5.0,5.0|1353024000,1360627200,1362268800,1372204800,1390262400
1047321,85773,64170,13326,518194|5.0,5.0,5.0,5.0|1364688000,1367366400,1374883200,1375142400
1047388,10967,110547,33879,119118|5.0,5.0,5.0,4.0|1368662400,1376092800,1382572800,1403049600
1047391,10967,18258,18260,123653,1038869|2.0,5.0,5.0,5.0,3.0|1368835200,1368835200,1368835200,1383782400,1402272000
1047533,18411,3541,154543,13318,13319,57854,337664,157509|5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0|1383436800,1390953600,1392076800,1392076800,1392076800,1392681600,1392681600,1395014400
1047560,2390,1398351,1398352,63402,73638,63403,73639,73640|4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0|1374883200,1375574400,1387756800,1390176000,1390176000,1390435200,1390435200,1390867200
1047724,125865,118505,47466,315133,154576,4338,1306710,260310|5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0|1340496000,1347753600,1347753600,1353024000,1353024000,1386979200,1388534400,1403481600
1047744,98107,160555,321142,345472|5.0,5.0,5.0,5.0|1393113600,1399420800,1402790400,1404777600
1047776,57062,16997,257327,127507,125892|5.0,5.0,5.0,4.0,5.0|1389484800,1392249600,1392249600,1397347200,1399334400
1047783,311152,154547,154546,115339,147876|5.0,5.0,5.0,5.0,5.0|1358208000,1359417600,1360713600,1392681600,1392681600
1047914,580167,1268401,64454,161750,389923,594388|5.0,5.0,5.0,5.0,5.0,5.0|1380758400,1383004800,1385942400,1401753600,1404345600,1404345600
1047920,161750,1268401,858906,389923,594388|2.0,2.0,3.0,4.0,3.0|1402099200,1402531200,1404864000,1404864000,1404864000
1047922,124164,422717,49376,1268401,945306,851424,925086,580167|4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0|1369958400,1370822400,1371427200,1372032000,1372377600,1373155200,1373155200,1381104000
1047946,4793,527269,148178,4794,44473,4795|5.0,5.0,4.0,5.0,5.0,5.0|1329264000,1329350400,1330300800,1330300800,1330300800,1330300800
1047959,59964,244044,1398469,441707,537783|5.0,5.0,5.0,5.0,5.0|1325721600,1325721600,1326240000,1354665600,1394064000
1047970,113991,570376,154194,469680,469681,148676,148678,125097|4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0|1350432000,1350432000,1351123200,1360627200,1360627200,1367884800,1371340800,1383264000
1047971,132141,132142,154194,469680|5.0,4.0,5.0,5.0|1356480000,1357257600,1357862400,1361664000
1047972,154194,148676,570376,469680,148678,964805,1169755,514101|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1388275200,1389657600,1390953600,1391644800,1392681600,1394755200,1398297600,1400371200
1048114,4567,32265,13790,31070,154752,78710,120868,593421|5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0|1368230400,1369094400,1369612800,1371081600,1371686400,1372464000,1372896000,1381276800
1048117,5907,148193,33401,32183,120962,150539,4238,32265|5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0|1351555200,1351555200,1351555200,1351555200,1352073600,1358553600,1358553600,1365897600
1048140,4567,5907,33401,32265|4.0,5.0,4.0,5.0|1357776000,1362355200,1371772800,1374969600
1048276,336788,118505,47466,306260,315135,47464,161107|5.0,3.0,5.0,2.0,4.0,4.0,5.0|1347753600,1347753600,1347753600,1349049600,1349049600,1350172800,1365206400
1048300,124164,49376,945306,851424,925086,64454|5.0,4.0,5.0,4.0,4.0,4.0|1370995200,1371168000,1371686400,1374105600,1374105600,1375142400
1048301,422717,49376,851424,925086,1205620,123571,945306|4.0,2.0,3.0,4.0,4.0,3.0,3.0|1369958400,1371772800,1374019200,1374019200,1374019200,1376352000,1377043200
1048318,12983,5066,14178,37031|5.0,4.0,4.0,4.0|1347926400,1366416000,1376092800,1382832000
1048491,69030,280040,280041,300715|5.0,4.0,5.0,5.0|1336867200,1340236800,1340236800,1395619200
1048586,192408,192409,192410,192411,192412,192415,192413,496635|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1397001600,1397001600,1397001600,1400457600,1400457600,1400457600,1400716800,1400716800
1048637,232069,69030,280040,280041|5.0,5.0,5.0,5.0|1386547200,1404950400,1404950400,1404950400
1048734,110170,4490,14111,4233,571376|5.0,5.0,5.0,4.0,5.0|1359763200,1359763200,1359763200,1359763200,1359763200
1048881,26268,38805,161975,390890|5.0,5.0,5.0,5.0|1377648000,1386374400,1390348800,1404345600
1048899,69030,280040,280041,557656,117368|5.0,5.0,5.0,5.0,5.0|1264550400,1264550400,1264550400,1264550400,1267833600
1048900,117368,69030,280040,280041,78925,557656|4.0,5.0,5.0,5.0,5.0,5.0|1257120000,1257465600,1257465600,1257465600,1257465600,1257465600
1048902,69030,280040,78925,557656,117368|5.0,4.0,5.0,4.0,4.0|1267056000,1267056000,1267056000,1267056000,1267056000
1048903,280040,78925,557656,69030,280041,117368|5.0,5.0,5.0,4.0,4.0,3.0|1262563200,1262649600,1262995200,1263168000,1263340800,1266537600
1048904,69030,280041,78925,87392|5.0,5.0,5.0,5.0|1215648000,1216857600,1216857600,1331683200
1048905,69030,280040,280041,78925,557656,117368,185519|5.0,5.0,5.0,5.0,4.0,5.0,5.0|1278806400,1278806400,1278806400,1278806400,1278806400,1278806400,1353801600
1048906,69030,280040,280041,78925|5.0,5.0,5.0,5.0|1215820800,1215820800,1215820800,1215820800
1048907,69030,117368,280040,280041|5.0,4.0,4.0,4.0|1255478400,1263340800,1265414400,1266624000
1048908,69030,280040,78925,117368|5.0,5.0,5.0,5.0|1356912000,1357344000,1357344000,1358553600
1048909,69030,280040,280041,78925|5.0,5.0,5.0,5.0|1216771200,1216944000,1216944000,1216944000
1048910,69030,280040,280041,78925,21799|5.0,5.0,5.0,5.0,4.0|1215561600,1215561600,1215561600,1215561600,1216944000
1048985,47010,87,55266,89695,89696,107020|5.0,5.0,4.0,4.0,4.0,4.0|1374451200,1392076800,1392076800,1392076800,1392076800,1392076800
1048993,87,8269,8270,8271|5.0,5.0,5.0,5.0|1388534400,1395878400,1395878400,1395878400
1049515,31303,78852,35584,79415,32628|2.0,2.0,4.0,4.0,4.0|1370649600,1383782400,1383782400,1384128000,1386720000
1049753,624570,364083,81876,624571,619912|5.0,5.0,5.0,5.0,5.0|1383436800,1390521600,1390521600,1390521600,1404950400
1049868,50619,75194,90956,33077|3.0,3.0,4.0,3.0|1367452800,1368576000,1371254400,1371254400
1049919,35062,15881,120710,6527,24896|5.0,5.0,5.0,5.0,3.0|1369872000,1369872000,1369872000,1369872000,1369872000
1050008,5364,114428,125955,230397|5.0,5.0,5.0,5.0|1339632000,1341100800,1396828800,1403136000
1050421,108413,4301,19691,79209,9973|5.0,4.0,5.0,5.0,5.0|1360972800,1363564800,1366243200,1366243200,1366243200
1050654,53949,142973,177130,166360,50771,345593,345594,128261|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1363478400,1363478400,1363478400,1363478400,1363478400,1363478400,1363478400,1368230400
1050874,16469,33762,472676,198634|5.0,5.0,5.0,5.0|1274832000,1299715200,1299715200,1299715200
1050995,4708,17971,19389,9260|5.0,5.0,5.0,5.0|1362787200,1370736000,1380326400,1380672000
1050996,17971,4894,231640,349871|5.0,5.0,5.0,5.0|1379894400,1379894400,1379894400,1381190400
1051011,17971,4894,231640,332208,156470|5.0,5.0,5.0,5.0,5.0|1382313600,1382313600,1382313600,1382313600,1382313600
1051194,4771,4772,152195,362073|5.0,5.0,5.0,4.0|1399334400,1399334400,1399334400,1403481600
1051303,5064,35101,5066,35102,724683,37031,19236,249863|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1340582400,1357257600,1364083200,1372118400,1379548800,1379808000,1388275200,1399420800
1051315,5533,5145,14152,14151,138403|5.0,5.0,5.0,5.0,5.0|1342742400,1356480000,1381708800,1395273600,1398643200
1051342,153789,153790,481994,125895|3.0,3.0,3.0,5.0|1395187200,1395187200,1395187200,1397260800
1051379,17852,114189,31471,6984,5639|5.0,5.0,5.0,5.0,1.0|1324857600,1357862400,1383955200,1395014400,1395792000
1051641,69024,152985,155404,155405|5.0,5.0,3.0,5.0|1354492800,1354492800,1354492800,1354492800
1051642,69024,152985,155404,11628|5.0,4.0,4.0,5.0|1344988800,1344988800,1344988800,1352332800
1051648,69024,152985,155404,155405,141808|5.0,5.0,5.0,5.0,5.0|1398729600,1398729600,1398729600,1398729600,1398729600
1051650,69024,155404,155405,152985|5.0,5.0,5.0,5.0|1379116800,1379116800,1379116800,1380931200
1051654,57701,152985,155404,155405,646421|5.0,5.0,5.0,5.0,5.0|1352937600,1373068800,1373068800,1373068800,1374278400
1051867,909026,9101,150456,119372|5.0,5.0,5.0,5.0|1392336000,1392336000,1395014400,1403308800
1051882,32174,10033,10854,4207,10855|5.0,5.0,5.0,4.0,5.0|1325030400,1325116800,1325203200,1325289600,1325808000
1051883,10854,10855,8454,18270|5.0,5.0,5.0,5.0|1397347200,1397952000,1398643200,1402012800
1051889,10854,8619,10855,8454,18270|5.0,5.0,5.0,5.0,5.0|1391904000,1392249600,1392249600,1393027200,1403222400
1051893,153224,10854,10855,544504,8619|5.0,5.0,5.0,5.0,5.0|1391126400,1393200000,1393200000,1393200000,1394409600
1051894,10854,8454,10855,38371|5.0,5.0,5.0,2.0|1377561600,1377561600,1377561600,1377561600
1051895,4207,18270,10854,8454,10855|4.0,5.0,5.0,5.0,5.0|1402358400,1402358400,1404432000,1404432000,1404432000
1051897,8619,10854,10855,8454|4.0,4.0,5.0,5.0|1392163200,1396396800,1398124800,1400284800
1051898,10854,8454,10855,18288|5.0,5.0,5.0,5.0|1376438400,1376438400,1376438400,1395446400
1051899,4207,8619,10854,2532|5.0,5.0,5.0,5.0|1375228800,1388275200,1388361600,1390176000
1051905,4207,8454,8619,32174|5.0,5.0,5.0,5.0|1392163200,1392163200,1392163200,1392163200
1051906,4207,8619,32174,9757|5.0,5.0,5.0,3.0|1375401600,1375401600,1375401600,1375401600
1051908,4207,8619,34652,16291,19656|3.0,5.0,5.0,4.0,5.0|1389312000,1389398400,1392940800,1393027200,1394496000
1051909,13790,31070,154752,4207,5907|5.0,5.0,5.0,5.0,5.0|1381363200,1381449600,1381795200,1383350400,1387411200
1051929,8454,10855,30124,18270|5.0,5.0,4.0,5.0|1366156800,1366156800,1366156800,1402358400
1051952,58738,58739,61801,34381,33026,18270|5.0,5.0,5.0,5.0,5.0,4.0|1375488000,1375488000,1375488000,1381190400,1381190400,1401753600
1051960,18270,7175,38405,36853,4237|5.0,5.0,5.0,5.0,5.0|1403049600,1404000000,1404259200,1404259200,1404259200
1051974,37578,132561,8619,6450,35763|5.0,5.0,5.0,5.0,5.0|1342396800,1344124800,1367884800,1370390400,1370390400
1052008,20825,33017,16766,7499,31959,32028,33908,38006|4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0|1357862400,1359158400,1362096000,1363996800,1365120000,1369180800,1371254400,1380499200
1052092,34381,58740,58738,61801|5.0,4.0,5.0,5.0|1361491200,1361836800,1361923200,1362009600
1052096,58738,58740,34381,33026,58739,61801|5.0,5.0,5.0,5.0,5.0,5.0|1376179200,1377561600,1379030400,1379030400,1379030400,1379030400
1052106,12692,37241,33901,12693,4981|5.0,5.0,5.0,5.0,5.0|1355961600,1368403200,1368403200,1368403200,1403136000
1052167,17468,132094,148466,148467,155313|5.0,4.0,4.0,5.0,5.0|1362614400,1376870400,1376956800,1377216000,1384646400
1052209,484366,132561,35760,1017112,4992|4.0,5.0,5.0,4.0,5.0|1350864000,1366934400,1366934400,1366934400,1385769600
1052228,38932,123724,28349,14607,30606|5.0,5.0,5.0,5.0,5.0|1278374400,1290988800,1312416000,1355097600,1355097600
1052240,1781,17553,14609,6951,158853,16965|5.0,5.0,5.0,5.0,5.0,5.0|1387497600,1387497600,1387497600,1387497600,1387497600,1387497600
1052353,550483,602465,318939,13183,947120|5.0,5.0,5.0,5.0,5.0|1342224000,1342483200,1342828800,1363910400,1398902400
1052357,812810,963153,963154,812811,359708|5.0,5.0,5.0,5.0,5.0|1206230400,1207526400,1207526400,1218585600,1272931200
1052358,963153,812810,963154,812811|5.0,5.0,5.0,5.0|1212364800,1212451200,1212451200,1213833600
1052359,963153,812810,812811,963154|5.0,4.0,3.0,5.0|1215734400,1215734400,1215734400,1215734400
1052426,334188,334189,334190,10590|5.0,5.0,5.0,5.0|1384214400,1384387200,1385337600,1385769600
1052779,80320,66171,78351,528,529|5.0,5.0,5.0,5.0,5.0|1145577600,1145577600,1145577600,1145577600,1145577600
1052780,80320,66171,233168,78351|5.0,5.0,5.0,5.0|1148601600,1148601600,1148601600,1148601600
1052807,900807,900808,1246096,1246097,900809|4.0,5.0,4.0,5.0,5.0|1106265600,1124236800,1151452800,1234483200,1327190400
1052812,27185,561726,555065,590125,128535|5.0,5.0,5.0,5.0,5.0|1083542400,1397174400,1397174400,1397174400,1397174400
1052814,449221,449222,449223,449224|5.0,5.0,5.0,5.0|1342915200,1360972800,1360972800,1389484800
1052815,449222,449221,449223,449224|5.0,5.0,5.0,5.0|1345680000,1346889600,1362787200,1392508800
1052816,449222,449221,449223,449224|5.0,5.0,5.0,5.0|1342915200,1352419200,1370563200,1393027200
1052817,449222,449221,449223,449224|5.0,5.0,5.0,5.0|1341619200,1342310400,1363564800,1388361600
1052834,1401855,775564,967950,863023|5.0,5.0,5.0,5.0|1336953600,1336953600,1352764800,1370217600
1052894,112280,71908,2433,20242,16192|5.0,5.0,5.0,5.0,5.0|1335225600,1335225600,1335225600,1364083200,1364083200
1052895,112280,71908,16192,2433,29409|5.0,5.0,5.0,5.0,5.0|1391558400,1391558400,1391558400,1391558400,1391558400
1052956,89124,372820,16192,2433,29409|4.0,4.0,4.0,3.0,4.0|1357084800,1357084800,1364947200,1364947200,1364947200
1052965,110655,16192,2433,29409|3.0,5.0,5.0,5.0|1260403200,1382486400,1382486400,1382486400
1053126,511587,405251,10342,58169,9784|5.0,5.0,5.0,5.0,5.0|1266192000,1398211200,1404950400,1404950400,1404950400
1053184,153674,241287,241288,533889|5.0,5.0,5.0,5.0|1316304000,1371340800,1388102400,1395100800
1053289,17553,73503,14609,6951,16965,69899|5.0,2.0,5.0,5.0,5.0,5.0|1376870400,1376870400,1379203200,1379289600,1383955200,1398643200
1053369,9185,598083,528852,133217,8403|5.0,5.0,5.0,5.0,5.0|1356393600,1372982400,1375315200,1376352000,1401408000
1053370,175736,188623,379953,397256,8403|5.0,5.0,5.0,5.0,5.0|1380412800,1380412800,1382140800,1391472000,1404518400
1053468,54721,292042,81889,81890,81891,148000|5.0,4.0,5.0,5.0,5.0,4.0|1393200000,1395273600,1395619200,1395619200,1395619200,1404777600
1053600,142007,158067,232376,4949|5.0,4.0,5.0,4.0|1246147200,1246147200,1246147200,1246147200
1053601,35797,142007,158067,232376,32015|5.0,4.0,4.0,5.0,4.0|1378080000,1386892800,1386892800,1386892800,1386892800
1053605,149907,57062,149908,133869,473938|5.0,5.0,5.0,4.0,5.0|1356480000,1357430400,1364601600,1398470400,1398470400
1053636,15021,32508,36363,114396,5018,577264,17180,152412|5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0|1393027200,1393891200,1397692800,1400284800,1402358400,1402444800,1402531200,1404432000
1053642,4949,164629,15816,164178,15283|1.0,5.0,5.0,5.0,3.0|1228262400,1233619200,1234137600,1237507200,1303948800
1053651,164629,15284,35797,15816|5.0,5.0,5.0,5.0|1360368000,1360368000,1360454400,1360713600
1053821,4705,9199,9200,11677,6798|5.0,5.0,5.0,5.0,5.0|1363046400,1363046400,1363046400,1363046400,1364601600
1053910,11485,32451,32452,32453,14436|5.0,5.0,5.0,5.0,5.0|1359331200,1359331200,1359331200,1359331200,1393804800
1053921,1081,4574,30903,5769|5.0,3.0,4.0,5.0|1381276800,1381276800,1381276800,1381276800
1053923,1081,4574,5769,30903|5.0,5.0,5.0,5.0|1390262400,1393200000,1394755200,1397520000
1053924,1081,30903,5769,12469,12470|5.0,5.0,5.0,5.0,5.0|1387152000,1390953600,1390953600,1390953600,1393718400
1053925,1081,1082,4574,30903,10647|5.0,5.0,5.0,5.0,3.0|1397001600,1397001600,1397001600,1397001600,1397001600
1053929,1078201,1402418,1082,4574,30903|2.0,4.0,5.0,5.0,5.0|1214179200,1353456000,1379894400,1379894400,1379894400
1053961,237080,36185,14260,36187|2.0,4.0,3.0,4.0|1381708800,1389139200,1389139200,1389139200
1054026,7292,33253,53496,271389|5.0,5.0,5.0,1.0|1360972800,1360972800,1360972800,1360972800
1054030,7292,33253,15901,53496,6031|5.0,5.0,5.0,5.0,5.0|1356307200,1356307200,1356307200,1356307200,1356307200
1054031,7292,33253,15901,6031|4.0,5.0,5.0,4.0|1358726400,1358726400,1363219200,1363219200
1054035,15901,33253,7292,1402481|3.0,4.0,4.0,3.0|1357084800,1357344000,1357948800,1358208000
1054036,7292,33253,15901,31400|5.0,5.0,5.0,5.0|1353542400,1353542400,1353542400,1353542400
1054038,31400,33253,29763,84281|5.0,5.0,5.0,5.0|1364083200,1368144000,1378425600,1380844800
1054039,33253,15901,53496,31400|5.0,5.0,5.0,5.0|1375142400,1375142400,1375142400,1375142400
1054048,28349,622875,776280,1152859,641794,641795,641796,17361|5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0|1325635200,1325635200,1325635200,1325635200,1325635200,1325635200,1325635200,1398211200
1054064,119551,119553,119549,96620,119552|4.0,5.0,5.0,5.0,5.0|1359244800,1359244800,1375920000,1375920000,1375920000
